mechanism,seed,final_reserve,average_reserve,liquidity_crisis,time_to_crisis,steps_survived,total_withdrawal,average_reward,social_welfare,mean_absolute_reward_gap,reward_std,reward_range,total_messages,total_rounds,wall_time_seconds,debate_override_rate,reward_per_department,reward_profit,reward_sustainability,reward_balanced,reward_risk_averse,recovery_noise_std,shock_probability,composition,leader_index,leader_name,leader_role
centralized_risk_averse,0,63.9816312237853,67.68821772302674,False,,100,554.0,109.09708668160874,545.4854334080437,3.4808258967420853,3.2757796080765464,7.377580927319016,600,100,0.0021565200004260987,0.96,"{'Growth Department': 113.0, 'Trading/Opportunity Team': 113.0, 'Compliance Department': 106.0, 'Operations Department': 107.8630143353628, 'Risk Department': 105.62241907268098}",113.0,106.0,107.8630143353628,105.62241907268098,0.15,0.05,standard,4.0,Risk Department,risk_averse
centralized_risk_averse,1,66.78986173654809,72.3968575513237,False,,100,541.0,107.09880445651542,535.4940222825771,2.401912869575335,2.1555098105591477,5.5059777174229225,600,100,0.002169172999856528,0.96,"{'Growth Department': 110.0, 'Trading/Opportunity Team': 109.0, 'Compliance Department': 105.0, 'Operations Department': 107.0, 'Risk Department': 104.49402228257708}",109.5,105.0,107.0,104.49402228257708,0.15,0.05,standard,4.0,Risk Department,risk_averse
centralized_risk_averse,2,65.8987562135305,69.48128960373407,False,,100,570.0,112.10940210123083,560.5470105061542,3.9863492832108887,3.6824426625806694,9.0,600,100,0.002340187998925103,0.95,"{'Growth Department': 116.0, 'Trading/Opportunity Team': 117.0, 'Compliance Department': 108.0, 'Operations Department': 109.08531697993195, 'Risk Department': 110.46169352622222}",116.5,108.0,109.08531697993195,110.46169352622222,0.15,0.05,standard,4.0,Risk Department,risk_averse
centralized_risk_averse,3,71.51786345191098,77.41669258827874,False,,100,533.0,105.4961005892948,527.480502946474,2.5662390571283504,2.371382990123423,5.519497053526095,600,100,0.0024766240021563135,0.98,"{'Growth Department': 108.0, 'Trading/Opportunity Team': 108.0, 'Compliance Department': 103.0, 'Operations Department': 106.0, 'Risk Department': 102.4805029464739}",108.0,103.0,106.0,102.4805029464739,0.15,0.05,standard,4.0,Risk Department,risk_averse
centralized_risk_averse,4,65.06231868526028,74.68839136190786,False,,100,542.0,107.26324183978845,536.3162091989423,2.4588130563384767,2.3175958117310316,5.683790801057739,600,100,0.0024840709993441124,0.97,"{'Growth Department': 110.0, 'Trading/Opportunity Team': 110.0, 'Compliance Department': 106.0, 'Operations Department': 106.0, 'Risk Department': 104.31620919894226}",110.0,106.0,106.0,104.31620919894226,0.15,0.05,standard,4.0,Risk Department,risk_averse
centralized_risk_averse,5,72.98568018753699,72.45148982207064,False,,100,537.0,106.04777255679407,530.2388627839704,2.9758886786438916,2.7628351863531817,6.299652120762161,600,100,0.0023825680000300054,0.97,"{'Growth Department': 109.0, 'Trading/Opportunity Team': 109.0, 'Compliance Department': 103.0, 'Operations Department': 106.53851490473254, 'Risk Department': 102.70034787923784}",109.0,103.0,106.53851490473254,102.70034787923784,0.15,0.05,standard,4.0,Risk Department,risk_averse
centralized_risk_averse,6,79.03029445660049,70.53234541666953,False,,100,567.0,111.9921070709576,559.960535354788,4.195626161423845,3.7989935156730925,11.0,600,100,0.0025056810009118635,0.95,"{'Growth Department': 117.0, 'Trading/Opportunity Team': 115.0, 'Compliance Department': 106.0, 'Operations Department': 111.18319886368708, 'Risk Department': 110.77733649110097}",116.0,106.0,111.18319886368708,110.77733649110097,0.15,0.05,standard,4.0,Risk Department,risk_averse
centralized_risk_averse,7,73.82031290400357,67.62396549435934,False,,100,543.0,106.90379630833147,534.5189815416574,2.8270167938371196,2.6224721826088078,6.334427480740999,600,100,0.002405800998531049,0.97,"{'Growth Department': 110.0, 'Trading/Opportunity Team': 110.0, 'Compliance Department': 105.0, 'Operations Department': 105.85340902239834, 'Risk Department': 103.665572519259}",110.0,105.0,105.85340902239834,103.665572519259,0.15,0.05,standard,4.0,Risk Department,risk_averse
centralized_risk_averse,8,80.10243493211352,74.61289652339175,False,,100,559.0,110.64657848047148,553.2328924023574,2.4854744312456343,2.3677985811551707,5.767107597642607,600,100,0.0024768149996816646,0.96,"{'Growth Department': 113.0, 'Trading/Opportunity Team': 114.0, 'Compliance Department': 109.0, 'Operations Department': 109.0, 'Risk Department': 108.2328924023574}",113.5,109.0,109.0,108.2328924023574,0.15,0.05,standard,4.0,Risk Department,risk_averse
centralized_risk_averse,9,73.69866899161833,72.494231489082,False,,100,560.0,110.77094519383704,553.8547259691852,3.063243844930364,2.7327594166393987,8.0,600,100,0.0025473269997746684,0.95,"{'Growth Department': 115.0, 'Trading/Opportunity Team': 112.0, 'Compliance Department': 107.0, 'Operations Department': 111.0, 'Risk Department': 108.85472596918522}",113.5,107.0,111.0,108.85472596918522,0.15,0.05,standard,4.0,Risk Department,risk_averse
structured_debate,0,2.0327375397532528,38.81896316948297,True,12.0,13,117.0,10.03510015731214,50.1755007865607,17.882750688827795,16.165120613253993,44.0,195,26,0.000686447001498891,0.15384615384615385,"{'Growth Department': 29.0, 'Trading/Opportunity Team': 26.0, 'Compliance Department': -15.0, 'Operations Department': 2.2328081948262817, 'Risk Department': 7.942692591734412}",27.5,-15.0,2.2328081948262817,7.942692591734412,0.15,0.05,standard,,,
structured_debate,1,2.9649327568703185,41.790718540683834,True,25.0,26,227.0,31.74929201904111,158.74646009520555,23.040138397407535,21.278294202492717,53.0,390,52,0.001120221997553017,0.34615384615384615,"{'Growth Department': 59.0, 'Trading/Opportunity Team': 55.0, 'Compliance Department': 6.0, 'Operations Department': 16.999135016202896, 'Risk Department': 21.747325079002653}",57.0,6.0,16.999135016202896,21.747325079002653,0.15,0.05,standard,,,
structured_debate,2,4.993583214249025,51.97892825312834,True,33.0,34,297.0,47.56302579304543,237.81512896522716,23.303657092643974,21.421702819013618,53.0,510,68,0.001412865000020247,0.5294117647058824,"{'Growth Department': 70.0, 'Trading/Opportunity Team': 76.0, 'Compliance Department': 23.0, 'Operations Department': 38.462985794252006, 'Risk Department': 30.352143170975157}",73.0,23.0,38.462985794252006,30.352143170975157,0.15,0.05,standard,,,
structured_debate,3,1.2275422131532103,44.94282633881298,True,38.0,39,330.0,50.953580080483405,254.76790040241704,29.57486751196697,26.660679046012223,70.0,585,78,0.0015271129996108357,0.5641025641025641,"{'Growth Department': 85.0, 'Trading/Opportunity Team': 78.0, 'Compliance Department': 15.0, 'Operations Department': 43.61082235221063, 'Risk Department': 33.157078050206415}",81.5,15.0,43.61082235221063,33.157078050206415,0.15,0.05,standard,,,
structured_debate,4,0.0,37.71584219289989,True,25.0,26,224.0,27.088903064263455,135.44451532131728,29.505820212683428,26.6991530312589,68.0,390,52,0.0010804170015035197,0.23076923076923078,"{'Growth Department': 56.0, 'Trading/Opportunity Team': 59.0, 'Compliance Department': -9.0, 'Operations Department': 7.588623670728538, 'Risk Department': 21.855891650588752}",57.5,-9.0,7.588623670728538,21.855891650588752,0.15,0.05,standard,,,
structured_debate,5,1.6572567358577857,48.07534693402319,True,17.0,18,158.0,21.14730132860379,105.73650664301894,15.056304569348054,13.63384487543447,35.0,270,36,0.0007080760005919728,0.5,"{'Growth Department': 36.0, 'Trading/Opportunity Team': 37.0, 'Compliance Department': 2.0, 'Operations Department': 18.83841020144427, 'Risk Department': 11.898096441574667}",36.5,2.0,18.83841020144427,11.898096441574667,0.15,0.05,standard,,,
structured_debate,6,2.7026689573207356,50.06880968317964,True,40.0,41,349.0,56.97804923373773,284.89024616868863,27.355369369035344,24.775541962242666,62.0,615,82,0.0015496209998673294,0.6585365853658537,"{'Growth Department': 84.0, 'Trading/Opportunity Team': 85.0, 'Compliance Department': 23.0, 'Operations Department': 55.86130472515953, 'Risk Department': 37.028941443529106}",84.5,23.0,55.86130472515953,37.028941443529106,0.15,0.05,standard,,,
structured_debate,7,1.8024090278504712,47.62549045769058,True,15.0,16,145.0,18.25742213963565,91.28711069817825,15.034232291110879,13.904772211688384,36.0,240,32,0.0006508080005005468,0.3125,"{'Growth Department': 36.0, 'Trading/Opportunity Team': 33.0, 'Compliance Department': 0.0, 'Operations Department': 11.251062517621236, 'Risk Department': 11.03604818055701}",34.5,0.0,11.251062517621236,11.03604818055701,0.15,0.05,standard,,,
structured_debate,8,0.0,41.874667118793724,True,25.0,26,220.0,27.108787983722674,135.54393991861338,26.591505604112555,24.172099533112604,65.0,390,52,0.0009832659998210147,0.46153846153846156,"{'Growth Department': 52.0, 'Trading/Opportunity Team': 55.0, 'Compliance Department': -10.0, 'Operations Department': 15.803089974296526, 'Risk Department': 22.740849944316857}",53.5,-10.0,15.803089974296526,22.740849944316857,0.15,0.05,standard,,,
structured_debate,9,4.089111156237102,43.542888246862624,True,25.0,26,226.0,32.02060523061888,160.1030261530944,21.48087240227669,19.88543651549715,50.0,390,52,0.0009218829982273746,0.5,"{'Growth Department': 57.0, 'Trading/Opportunity Team': 54.0, 'Compliance Department': 7.0, 'Operations Department': 22.3584786673237, 'Risk Department': 19.744547485770696}",55.5,7.0,22.3584786673237,19.744547485770696,0.15,0.05,standard,,,
independent,0,1.8315492803507958,39.52277958807999,True,11.0,12,112.0,9.293817410518704,46.46908705259352,17.675133083832453,16.047884166972885,44.0,0,0,0.0004033130026073195,0.0,"{'Growth Department': 28.0, 'Trading/Opportunity Team': 25.0, 'Compliance Department': -16.0, 'Operations Department': 2.5304182260471624, 'Risk Department': 6.938668826546362}",26.5,-16.0,2.5304182260471624,6.938668826546362,0.15,0.1,standard,,,
independent,1,3.738579158520947,42.05683032151957,True,18.0,19,183.0,23.812860864870594,119.06430432435297,20.799401405458855,19.036194060136033,48.0,0,0,0.0005105290001665708,0.0,"{'Growth Department': 47.0, 'Trading/Opportunity Team': 45.0, 'Compliance Department': -1.0, 'Operations Department': 11.003741215882126, 'Risk Department': 17.060563108470845}",46.0,-1.0,11.003741215882126,17.060563108470845,0.15,0.1,standard,,,
independent,2,0.0,42.59308786316544,True,24.0,25,243.0,36.60587887210723,183.02939436053617,24.243121812154467,23.068827072983424,55.0,0,0,0.0006277800021052826,0.0,"{'Growth Department': 62.0, 'Trading/Opportunity Team': 67.0, 'Compliance Department': 12.0, 'Operations Department': 20.48048867403459, 'Risk Department': 21.548905686501605}",64.5,12.0,20.48048867403459,21.548905686501605,0.15,0.1,standard,,,
independent,3,3.6456398863976816,42.16337722772155,True,23.0,24,230.0,31.892868021540703,159.46434010770352,25.632560304745688,23.78976334764037,60.0,0,0,0.0006032410019543022,0.0,"{'Growth Department': 62.0, 'Trading/Opportunity Team': 58.0, 'Compliance Department': 2.0, 'Operations Department': 19.667842012364062, 'Risk Department': 17.796498095339437}",60.0,2.0,19.667842012364062,17.796498095339437,0.15,0.1,standard,,,
independent,4,1.525629807657264,35.34501272989752,True,16.0,17,155.0,14.70643991482936,73.5321995741468,23.91888751709103,21.510971087261158,59.0,0,0,0.0004774789995281026,0.0,"{'Growth Department': 35.0, 'Trading/Opportunity Team': 40.0, 'Compliance Department': -19.0, 'Operations Department': 3.5069530181810604, 'Risk Department': 14.02524655596574}",37.5,-19.0,3.5069530181810604,14.02524655596574,0.15,0.1,standard,,,
independent,5,1.4342604765128684,45.42537754655229,True,13.0,14,140.0,17.468536183184668,87.34268091592334,15.99564193038962,14.665318972083496,37.0,0,0,0.0003756320002139546,0.0,"{'Growth Department': 35.0, 'Trading/Opportunity Team': 34.0, 'Compliance Department': -2.0, 'Operations Department': 12.315442980858448, 'Risk Department': 8.027237935064884}",34.5,-2.0,12.315442980858448,8.027237935064884,0.15,0.1,standard,,,
independent,6,4.131155980199059,40.280896285694965,True,25.0,26,248.0,34.52252434251855,172.61262171259276,30.290528273924956,28.386138724208074,67.0,0,0,0.0005575120012508705,0.0,"{'Growth Department': 68.0, 'Trading/Opportunity Team': 69.0, 'Compliance Department': 2.0, 'Operations Department': 12.684198287969043, 'Risk Department': 20.928423424623702}",68.5,2.0,12.684198287969043,20.928423424623702,0.15,0.1,standard,,,
independent,7,0.3829635959888975,46.060614100230275,True,14.0,15,143.0,16.82159526690669,84.10797633453345,17.74394926998181,16.304224471742604,43.0,0,0,0.0003819779994955752,0.0,"{'Growth Department': 37.0, 'Trading/Opportunity Team': 34.0, 'Compliance Department': -6.0, 'Operations Department': 9.100317062613676, 'Risk Department': 10.007659271919776}",35.5,-6.0,9.100317062613676,10.007659271919776,0.15,0.1,standard,,,
independent,8,4.093206444624258,41.41644575879899,True,18.0,19,184.0,23.205473003048642,116.0273650152432,22.88741196482445,20.76091870609629,55.0,0,0,0.0004619770006684121,0.0,"{'Growth Department': 45.0, 'Trading/Opportunity Team': 48.0, 'Compliance Department': -7.0, 'Operations Department': 11.95367521984717, 'Risk Department': 18.073689795396035}",46.5,-7.0,11.95367521984717,18.073689795396035,0.15,0.1,standard,,,
independent,9,0.18838612897268625,41.04747670294415,True,15.0,16,154.0,17.242662385050636,86.21331192525318,19.324512933346004,17.77259060547133,47.0,0,0,0.0004017200008092914,0.0,"{'Growth Department': 39.0, 'Trading/Opportunity Team': 36.0, 'Compliance Department': -8.0, 'Operations Department': 9.22179416658749, 'Risk Department': 9.991517758665701}",37.5,-8.0,9.22179416658749,9.991517758665701,0.15,0.1,standard,,,
voting,0,2.9662772164027142,43.35636319331509,True,7.0,8,100.0,11.207154449520475,56.035772247602374,4.309279359611089,4.0065932934395345,10.0,40,8,0.0003984750001109205,1.0,"{'Growth Department': 15.0, 'Trading/Opportunity Team': 15.0, 'Compliance Department': 5.0, 'Operations Department': 8.067004002430696, 'Risk Department': 12.96876824517168}",15.0,5.0,8.067004002430696,12.96876824517168,0.15,0.1,standard,,,
voting,1,4.027835151437436,36.09395475127913,True,18.0,19,180.0,19.293751667470048,96.46875833735024,14.65415525172638,14.210243919527242,35.0,95,19,0.0006069730006856844,1.0,"{'Growth Department': 31.0, 'Trading/Opportunity Team': 31.0, 'Compliance Department': -4.0, 'Operations Department': 9.41152967671012, 'Risk Department': 29.057228660640128}",31.0,-4.0,9.41152967671012,29.057228660640128,0.15,0.1,standard,,,
voting,2,2.5994334002570696,34.56540730388379,True,23.0,24,230.0,32.25546358741245,161.27731793706226,10.695442144014141,10.22269470289953,25.923256700044192,120,24,0.0007742749985482078,1.0,"{'Growth Department': 41.0, 'Trading/Opportunity Team': 41.0, 'Compliance Department': 26.0, 'Operations Department': 15.07674329995581, 'Risk Department': 38.20057463710647}",41.0,26.0,15.07674329995581,38.20057463710647,0.15,0.1,standard,,,
voting,3,0.0,34.76880680634005,True,35.0,36,295.0,40.75605867478501,203.78029337392505,16.081308923477327,15.397220058568346,37.75409038586665,180,36,0.001055165001162095,1.0,"{'Growth Department': 54.0, 'Trading/Opportunity Team': 54.0, 'Compliance Department': 29.0, 'Operations Department': 16.245909614133353, 'Risk Department': 50.534383759791695}",54.0,29.0,16.245909614133353,50.534383759791695,0.15,0.1,standard,,,
voting,4,1.854275815378105,31.48132726351466,True,15.0,16,145.0,13.365137104521006,66.82568552260503,12.974416206866822,12.51906364801854,30.0,80,16,0.0005992409969621804,1.0,"{'Growth Department': 24.0, 'Trading/Opportunity Team': 24.0, 'Compliance Department': -6.0, 'Operations Department': 2.9098987070823554, 'Risk Department': 21.91578681552268}",24.0,-6.0,2.9098987070823554,21.91578681552268,0.15,0.1,standard,,,
voting,5,0.0,40.04082375436709,True,11.0,12,135.0,16.235386131998947,81.17693065999474,6.67589318111289,6.3357841091044955,15.0,60,12,0.0004944409993186127,1.0,"{'Growth Department': 22.0, 'Trading/Opportunity Team': 22.0, 'Compliance Department': 7.0, 'Operations Department': 10.275667618044437, 'Risk Department': 19.9012630419503}",22.0,7.0,10.275667618044437,19.9012630419503,0.15,0.1,standard,,,
voting,6,4.577104388119929,34.8012758206185,True,31.0,32,275.0,38.74481400882574,193.72407004412872,13.799183362718056,13.218509386373277,33.122448008493926,160,32,0.0009151009980996605,1.0,"{'Growth Department': 50.0, 'Trading/Opportunity Team': 50.0, 'Compliance Department': 30.0, 'Operations Department': 16.877551991506074, 'Risk Department': 46.84651805262266}",50.0,30.0,16.877551991506074,46.84651805262266,0.15,0.1,standard,,,
